,CustomerID,Recency,RecencyCluster,Freq,FreqCluster,UnitPrice,MVCluster,Score,RFMSegment
958,15326.0,333,0,29,2,42.11000000000001,2,4,Med
959,17849.0,217,1,26,2,268.3999999999999,2,5,High
960,13672.0,300,0,16,2,138.41,2,4,Med
961,14229.0,51,2,43,2,145.95000000000002,2,6,High
962,13107.0,43,2,60,2,107.76,2,6,High
963,16497.0,49,2,136,2,497.5699999999995,2,6,High
964,16303.0,25,2,167,2,472.35999999999956,2,6,High
965,15281.0,58,2,150,2,604.61,2,6,High
966,13473.0,60,2,22,2,79.14000000000001,2,6,High
967,14320.0,206,1,42,2,82.48000000000002,2,5,High
968,17742.0,112,1,15,2,133.43,2,5,High
969,16351.0,332,0,8,2,15.9,2,4,Med
970,13144.0,332,0,3,2,18.65,2,4,Med
971,15346.0,332,0,17,2,43.69000000000001,2,4,Med
972,15370.0,40,2,95,2,369.87999999999977,2,6,High
973,14295.0,39,2,7,2,21.150000000000002,2,6,High
974,16034.0,195,1,22,2,56.2,2,5,High
975,17365.0,12,2,468,2,905.2899999999994,2,6,High
976,15189.0,0,2,232,2,1011.770000000001,2,6,High
977,14669.0,241,0,170,2,460.01999999999975,2,4,Med
978,18095.0,311,0,21,2,55.0,2,4,Med
979,15518.0,63,2,220,2,548.1399999999998,2,6,High
980,15749.0,234,0,15,2,46.24000000000001,2,4,Med
981,14209.0,10,2,88,2,462.4599999999995,2,6,High
982,15569.0,103,1,31,2,67.11999999999999,2,5,High
983,17569.0,331,0,29,2,97.24000000000002,2,4,Med
984,13784.0,9,2,31,2,81.78,2,6,High
985,13862.0,17,2,142,2,245.89000000000004,2,6,High
986,16791.0,28,2,322,2,943.1300000000008,2,6,High
987,16235.0,40,2,48,2,230.82999999999993,2,6,High
988,14270.0,331,0,29,2,132.55,2,4,Med
989,16655.0,17,2,261,2,672.2099999999999,2,6,High
990,16359.0,6,2,70,2,791.6500000000001,2,6,High
991,16554.0,2,2,74,2,253.5099999999999,2,6,High
992,15939.0,89,2,77,2,140.6299999999999,2,6,High
993,14587.0,18,2,384,2,916.4500000000003,2,6,High
994,14715.0,24,2,71,2,237.2999999999999,2,6,High
995,14185.0,330,0,3,2,179.2,2,4,Med
996,14040.0,40,2,241,2,917.8500000000005,2,6,High
997,14514.0,60,2,73,2,235.52999999999986,2,6,High
998,15171.0,324,0,7,2,23.95,2,4,Med
999,14167.0,38,2,52,2,223.51999999999998,2,6,High
1000,17048.0,114,1,48,2,209.91000000000008,2,5,High
1001,17364.0,0,2,414,2,1124.9800000000025,2,6,High
1002,13284.0,322,0,14,2,57.59,2,4,Med
1003,16500.0,4,2,11,2,188.31999999999994,2,6,High
1004,12951.0,8,2,65,2,204.6299999999999,2,6,High
1005,15835.0,43,2,50,2,153.64999999999998,2,6,High
1006,18190.0,191,1,16,2,68.89,2,5,High
1007,13993.0,31,2,125,2,704.0200000000001,2,6,High
1008,14114.0,273,0,15,2,94.69,2,4,Med
1009,15447.0,330,0,9,2,28.090000000000003,2,4,Med
1010,16315.0,330,0,14,2,74.92,2,4,Med
1011,14978.0,71,2,216,2,975.8200000000022,2,6,High
1012,16395.0,59,2,210,2,416.50999999999937,2,6,High
1013,15510.0,330,0,1,2,125.0,2,4,Med
1014,13614.0,23,2,201,2,758.7500000000005,2,6,High
1015,13246.0,17,2,143,2,263.2200000000001,2,6,High
1016,15687.0,8,2,168,2,716.8100000000005,2,6,High
1017,16493.0,72,2,62,2,104.10000000000004,2,6,High
1018,13385.0,329,0,35,2,158.65999999999988,2,4,Med
1019,15626.0,74,2,49,2,80.70000000000003,2,6,High
1020,15213.0,318,0,25,2,38.940000000000005,2,4,Med
1021,14175.0,50,2,164,2,620.0799999999996,2,6,High
1022,18106.0,329,0,39,2,153.50000000000003,2,4,Med
1023,15033.0,4,2,513,2,1078.900000000004,2,6,High
1024,14329.0,8,2,269,2,776.9200000000004,2,6,High
1025,16401.0,0,2,198,2,289.00000000000017,2,6,High
1026,16206.0,54,2,63,2,147.79999999999998,2,6,High
1027,13782.0,12,2,115,2,403.47999999999945,2,6,High
1028,12924.0,87,2,31,2,99.40000000000002,2,6,High
1029,16593.0,50,2,27,2,130.54,2,6,High
1030,13700.0,25,2,197,2,312.3899999999996,2,6,High
1031,13064.0,12,2,69,2,245.30999999999983,2,6,High
1032,13048.0,13,2,137,2,252.93000000000006,2,6,High
1033,18069.0,25,2,472,2,1044.7400000000005,2,6,High
1034,13634.0,32,2,188,2,626.1500000000004,2,6,High
1035,16843.0,42,2,379,2,711.1799999999995,2,6,High
1036,17064.0,58,2,62,2,228.6399999999999,2,6,High
1037,17609.0,40,2,238,2,551.0299999999997,2,6,High
1038,15673.0,87,2,155,2,457.12999999999965,2,6,High
1039,14976.0,56,2,73,2,291.0399999999999,2,6,High
1040,13527.0,33,2,224,2,638.6600000000004,2,6,High
1041,15696.0,32,2,177,2,821.5300000000005,2,6,High
1042,15316.0,326,0,1,2,1.65,2,4,Med
1043,15296.0,43,2,200,2,716.3600000000006,2,6,High
1044,17988.0,11,2,39,2,203.54999999999998,2,6,High
1045,12820.0,2,2,59,2,112.38000000000002,2,6,High
1046,13001.0,3,2,342,2,828.4900000000016,2,6,High
1047,14101.0,73,2,35,2,60.55,2,6,High
1048,14238.0,325,0,8,2,18.3,2,4,Med
1049,17730.0,2,2,220,2,435.88000000000034,2,6,High
1050,13929.0,168,1,10,2,57.6,2,5,High
1051,14657.0,17,2,127,2,354.3699999999998,2,6,High
1052,13859.0,325,0,28,2,80.86000000000003,2,4,Med
1053,18212.0,325,0,43,2,131.47999999999996,2,4,Med
1054,14292.0,7,2,108,2,361.7299999999997,2,6,High
1055,13883.0,0,2,155,2,534.5699999999997,2,6,High
1056,18233.0,325,0,1,2,110.0,2,4,Med
1057,17018.0,40,2,16,2,99.57,2,6,High
1058,14242.0,234,0,16,2,59.53000000000001,2,4,Med
1059,12346.0,325,0,2,2,2.08,2,4,Med
1060,13898.0,325,0,12,2,31.37,2,4,Med
1061,16948.0,138,1,19,2,21.150000000000006,2,5,High
1062,16997.0,287,0,12,2,23.399999999999995,2,4,Med
1063,15395.0,325,0,7,2,45.8,2,4,Med
1064,13693.0,324,0,4,2,22.099999999999998,2,4,Med
1065,13263.0,0,2,1677,2,3760.4699999999802,2,6,High
1066,14428.0,6,2,148,2,609.8699999999998,2,6,High
1067,17708.0,187,1,35,2,110.04000000000002,2,5,High
1068,14090.0,324,0,1,2,1.06,2,4,Med
1069,15606.0,56,2,91,2,326.9699999999998,2,6,High
1070,15831.0,57,2,69,2,186.38000000000002,2,6,High
1071,13310.0,8,2,77,2,258.8099999999998,2,6,High
1072,14916.0,70,2,79,2,142.65999999999997,2,6,High
1073,17602.0,1,2,565,2,1130.96,2,6,High
1074,14572.0,2,2,273,2,835.8800000000006,2,6,High
1075,13502.0,16,2,18,2,32.36,2,6,High
1076,14784.0,25,2,15,2,57.910000000000004,2,6,High
1077,15938.0,111,1,18,2,41.769999999999996,2,5,High
1078,17418.0,41,2,30,2,88.25,2,6,High
1079,14779.0,280,0,41,2,279.79999999999995,2,4,Med
1080,15262.0,323,0,10,2,32.95,2,4,Med
1081,17862.0,323,0,11,2,56.599999999999994,2,4,Med
1082,16892.0,0,2,101,2,341.33999999999963,2,6,High
1083,17771.0,56,2,54,2,121.37000000000002,2,6,High
1084,15422.0,322,0,6,2,18.1,2,4,Med
1085,14770.0,231,0,52,2,179.10999999999999,2,4,Med
1086,16912.0,22,2,105,2,435.60999999999945,2,6,High
1087,15174.0,322,0,11,2,17.040000000000003,2,4,Med
1088,14895.0,7,2,506,2,2134.1600000000026,2,6,High
1089,17504.0,205,1,140,2,486.24999999999983,2,5,High
1090,16387.0,322,0,4,2,12.64,2,4,Med
1091,16618.0,30,2,97,2,365.04999999999967,2,6,High
1092,17277.0,227,0,69,2,231.25999999999988,2,4,Med
1093,14088.0,9,2,590,2,3376.439999999989,2,6,High
1094,17094.0,317,0,15,2,38.0,2,4,Med
1095,14692.0,136,1,69,2,200.35000000000002,2,5,High
1096,12970.0,6,2,151,2,306.6499999999999,2,6,High
1097,17889.0,211,1,21,2,72.62,2,5,High
1098,17644.0,0,2,169,2,472.5099999999998,2,6,High
1099,17714.0,320,0,10,2,20.5,2,4,Med
1100,12916.0,138,1,109,2,450.1499999999997,2,5,High
1101,17769.0,12,2,313,2,977.9200000000016,2,6,High
1102,14450.0,180,1,40,2,111.62000000000003,2,5,High
1103,16085.0,22,2,167,2,398.64999999999964,2,6,High
1104,13659.0,196,1,108,2,411.2299999999999,2,5,High
1105,15167.0,320,0,41,2,109.65000000000002,2,4,Med
1106,15443.0,1,2,385,2,1158.010000000002,2,6,High
1107,14224.0,109,1,118,2,455.21999999999963,2,5,High
1108,13742.0,16,2,323,2,1328.6400000000021,2,6,High
1109,17673.0,0,2,228,2,367.4199999999999,2,6,High
1110,14068.0,319,0,24,2,98.20000000000002,2,4,Med
1111,13068.0,9,2,2,2,3.44,2,6,High
1112,14368.0,319,0,8,2,49.0,2,4,Med
1113,15497.0,17,2,16,2,55.15,2,6,High
1114,13819.0,301,0,36,2,72.13000000000004,2,4,Med
1115,14501.0,63,2,12,2,24.65,2,6,High
1116,14782.0,319,0,6,2,15.1,2,4,Med
1117,17861.0,2,2,223,2,539.7199999999998,2,6,High
1118,18161.0,9,2,81,2,294.15999999999974,2,6,High
1119,15820.0,319,0,17,2,38.24,2,4,Med
1120,18136.0,62,2,39,2,107.43000000000002,2,6,High
1121,16660.0,15,2,17,2,43.8,2,6,High
1122,13396.0,21,2,47,2,188.98000000000002,2,6,High
1123,12935.0,1,2,130,2,266.41999999999985,2,6,High
1124,16730.0,51,2,84,2,115.73000000000005,2,6,High
1125,14541.0,58,2,111,2,273.5099999999999,2,6,High
1126,13551.0,318,0,4,2,30.6,2,4,Med
1127,15797.0,112,1,8,2,33.85,2,5,High
1128,15052.0,318,0,30,2,105.33999999999999,2,4,Med
1129,14130.0,318,0,67,2,191.97999999999988,2,4,Med
1130,15222.0,318,0,5,2,6.72,2,4,Med
1131,13615.0,312,0,24,2,80.86000000000003,2,4,Med
1132,13901.0,71,2,149,2,557.3299999999995,2,6,High
1133,13158.0,94,1,79,2,158.84,2,5,High
1134,14257.0,50,2,107,2,303.4099999999999,2,6,High
1135,15218.0,10,2,166,2,513.4399999999997,2,6,High
1136,15110.0,23,2,40,2,279.79999999999995,2,6,High
1137,14534.0,2,2,558,2,1838.3200000000054,2,6,High
1138,15967.0,22,2,84,2,240.87999999999988,2,6,High
1139,16757.0,318,0,7,2,9.540000000000003,2,4,Med
1140,12854.0,78,2,115,2,340.5599999999998,2,6,High
1141,18008.0,69,2,30,2,114.00000000000001,2,6,High
1142,18277.0,57,2,9,2,37.88,2,6,High
1143,14389.0,8,2,62,2,123.08,2,6,High
1144,13703.0,317,0,1,2,9.95,2,4,Med
1145,15339.0,65,2,88,2,220.65999999999985,2,6,High
1146,16222.0,317,0,137,2,441.8199999999994,2,4,Med
1147,14341.0,44,2,130,2,337.40000000000003,2,6,High
1148,13168.0,35,2,133,2,423.69999999999965,2,6,High
1149,16943.0,211,1,33,2,225.1399999999999,2,5,High
1150,17515.0,30,2,87,2,325.44999999999993,2,6,High
1151,17082.0,32,2,81,2,342.1899999999998,2,6,High
1152,14248.0,317,0,8,2,24.42,2,4,Med
1153,13002.0,317,0,7,2,19.75,2,4,Med
1154,16133.0,3,2,364,2,1169.300000000001,2,6,High
1155,13049.0,63,2,14,2,55.06999999999999,2,6,High
1156,14548.0,150,1,4,2,10.2,2,5,High
1157,13405.0,73,2,27,2,146.55100000000002,2,6,High
1158,14049.0,16,2,505,2,1290.900000000001,2,6,High
1159,16043.0,36,2,39,2,175.76999999999995,2,6,High
1160,15812.0,106,1,41,2,207.11999999999998,2,5,High
1161,13837.0,211,1,19,2,41.760000000000005,2,5,High
1162,17118.0,317,0,10,2,13.580000000000002,2,4,Med
1163,14616.0,242,0,3,2,10.32,2,4,Med
1164,14233.0,43,2,36,2,99.36000000000001,2,6,High
1165,17075.0,17,2,80,2,316.5299999999998,2,6,High
1166,16714.0,218,1,94,2,453.9399999999997,2,5,High
1167,13098.0,0,2,605,2,1713.6000000000051,2,6,High
1168,17027.0,78,2,155,2,418.9499999999996,2,6,High
1169,17786.0,84,2,72,2,152.93999999999994,2,6,High
1170,16124.0,315,0,16,2,150.4,2,4,Med
1171,16409.0,35,2,232,2,628.2200000000004,2,6,High
1172,13754.0,151,1,12,2,28.049999999999997,2,5,High
1173,15227.0,36,2,58,2,265.5499999999999,2,6,High
1174,12997.0,21,2,67,2,211.21,2,6,High
1175,15215.0,44,2,43,2,247.18999999999994,2,6,High
1176,16918.0,48,2,130,2,270.34999999999985,2,6,High
1177,16882.0,66,2,39,2,107.92000000000002,2,6,High
1178,16496.0,8,2,97,2,274.00999999999993,2,6,High
1179,17311.0,77,2,55,2,168.45,2,6,High
1180,15910.0,0,2,267,2,483.99999999999943,2,6,High
1181,16949.0,3,2,61,2,508.8000000000001,2,6,High
1182,14970.0,67,2,34,2,209.93,2,6,High
1183,14701.0,10,2,350,2,1087.4200000000028,2,6,High
1184,16767.0,30,2,222,2,357.92999999999955,2,6,High
1185,14738.0,38,2,56,2,199.3499999999999,2,6,High
1186,17540.0,8,2,26,2,96.85000000000002,2,6,High
1187,14239.0,42,2,116,2,430.84999999999934,2,6,High
1188,18125.0,29,2,197,2,437.84000000000003,2,6,High
1189,13328.0,315,0,17,2,31.919999999999987,2,4,Med
1190,15549.0,76,2,116,2,381.42999999999967,2,6,High
1191,15864.0,21,2,24,2,67.84000000000002,2,6,High
1192,14662.0,28,2,168,2,399.8799999999999,2,6,High
1193,17180.0,55,2,131,2,257.84999999999997,2,6,High
1194,15057.0,274,0,25,2,89.79,2,4,Med
1195,13330.0,92,2,53,2,107.08000000000003,2,6,High
1196,13552.0,65,2,121,2,507.9699999999996,2,6,High
1197,12853.0,107,1,84,2,357.53999999999996,2,5,High
1198,13538.0,42,2,25,2,186.91000000000005,2,6,High
1199,16755.0,113,1,176,2,479.7599999999993,2,5,High
1200,14133.0,129,1,30,2,111.36,2,5,High
1201,16523.0,1,2,298,2,1102.960000000001,2,6,High
1202,14659.0,8,2,259,2,785.8899999999999,2,6,High
1203,13141.0,84,2,136,2,300.28,2,6,High
1204,15365.0,25,2,151,2,696.2600000000004,2,6,High
1205,13707.0,266,0,48,2,214.23999999999992,2,4,Med
1206,13709.0,3,2,346,2,1244.8000000000022,2,6,High
1207,17329.0,13,2,33,2,136.26999999999998,2,6,High
1208,14805.0,14,2,47,2,272.98,2,6,High
1209,16897.0,298,0,44,2,226.43999999999988,2,4,Med
1210,15579.0,68,2,51,2,206.38000000000005,2,6,High
1211,14595.0,19,2,102,2,296.0799999999999,2,6,High
1212,13161.0,312,0,8,2,38.9,2,4,Med
1213,15415.0,312,0,48,2,83.79000000000002,2,4,Med
1214,17431.0,312,0,43,2,84.33,2,4,Med
1215,17463.0,15,2,219,2,612.94,2,6,High
1216,14502.0,19,2,631,2,1524.5300000000077,2,6,High
1217,15448.0,312,0,28,2,100.18000000000002,2,4,Med
1218,17314.0,24,2,136,2,328.07999999999987,2,6,High
1219,17373.0,39,2,57,2,107.10000000000004,2,6,High
1220,18145.0,12,2,221,2,398.1199999999993,2,6,High
1221,14467.0,17,2,90,2,248.2699999999998,2,6,High
1222,12908.0,58,2,4,2,2.0900000000000003,2,6,High
1223,15144.0,7,2,218,2,631.5300000000004,2,6,High
1224,14776.0,50,2,134,2,131.19999999999996,2,6,High
1225,16403.0,301,0,15,2,24.049999999999994,2,4,Med
1226,16407.0,12,2,172,2,509.24999999999915,2,6,High
1227,17619.0,311,0,77,2,138.88,2,4,Med
1228,17256.0,106,1,16,2,39.17,2,5,High
1229,17604.0,216,1,63,2,159.65999999999994,2,5,High
1230,14006.0,115,1,30,2,71.12000000000002,2,5,High
1231,13600.0,311,0,19,2,58.22000000000002,2,4,Med
1232,15058.0,24,2,276,2,790.5100000000006,2,6,High
1233,17147.0,22,2,85,2,293.41999999999973,2,6,High
1234,13881.0,2,2,180,2,483.2200000000001,2,6,High
1235,16612.0,32,2,66,2,213.4900000000001,2,6,High
1236,14627.0,311,0,5,2,21.849999999999998,2,4,Med
1237,17356.0,311,0,19,2,21.309999999999995,2,4,Med
1238,12836.0,58,2,175,2,750.3700000000014,2,6,High
1239,13939.0,22,2,46,2,56.210000000000015,2,6,High
1240,16745.0,86,2,358,2,689.2499999999995,2,6,High
1241,13606.0,28,2,43,2,97.55999999999997,2,6,High
1242,13494.0,311,0,18,2,65.97000000000003,2,4,Med
1243,12929.0,121,1,9,2,69.7,2,5,High
1244,16419.0,112,1,52,2,232.85999999999993,2,5,High
1245,17035.0,245,0,32,2,109.16000000000003,2,4,Med
1246,15203.0,25,2,142,2,178.66,2,6,High
1247,16515.0,51,2,113,2,293.15999999999974,2,6,High
1248,18202.0,199,1,68,2,275.53999999999996,2,5,High
1249,14549.0,310,0,56,2,179.89999999999992,2,4,Med
1250,15981.0,24,2,97,2,214.15000000000006,2,6,High
1251,16110.0,44,2,354,2,802.3200000000014,2,6,High
1252,17376.0,70,2,24,2,82.9,2,6,High
1253,13110.0,30,2,146,2,695.7299999999998,2,6,High
1254,16716.0,266,0,3,2,22.25,2,4,Med
1255,15940.0,310,0,2,2,12.95,2,4,Med
1256,15971.0,16,2,35,2,81.38999999999997,2,6,High
1257,14665.0,60,2,117,2,500.3099999999996,2,6,High
1258,14457.0,310,0,4,2,5.02,2,4,Med
1259,15589.0,252,0,30,2,128.94,2,4,Med
1260,14411.0,310,0,14,2,114.45000000000002,2,4,Med
1261,17560.0,94,1,26,2,89.28999999999999,2,5,High
1262,15226.0,310,0,8,2,30.740000000000002,2,4,Med
1263,14460.0,109,1,17,2,14.88,2,5,High
1264,16156.0,8,2,139,2,444.7599999999997,2,6,High
1265,13728.0,36,2,63,2,343.46,2,6,High
1266,14127.0,122,1,44,2,174.22000000000006,2,5,High
1267,16378.0,246,0,23,2,41.45,2,4,Med
1268,13894.0,21,2,30,2,78.76,2,6,High
1269,13824.0,32,2,46,2,126.63000000000007,2,6,High
1270,18250.0,300,0,22,2,86.27,2,4,Med
1271,15270.0,15,2,48,2,291.76000000000016,2,6,High
1272,14188.0,8,2,71,2,138.17999999999998,2,6,High
1273,18017.0,80,2,3,2,5.23,2,6,High
1274,15421.0,58,2,53,2,141.73000000000002,2,6,High
1275,17446.0,176,1,9,2,6.949999999999999,2,5,High
1276,14798.0,52,2,12,2,17.52,2,6,High
1277,12990.0,30,2,13,2,26.64999999999999,2,6,High
1278,16992.0,10,2,95,2,366.12,2,6,High
1279,17337.0,150,1,548,2,1264.3500000000033,2,5,High
1280,16405.0,301,0,5,2,11.65,2,4,Med
1281,17071.0,8,2,148,2,501.3399999999998,2,6,High
1282,13873.0,119,1,24,2,109.97000000000001,2,5,High
1283,17362.0,238,0,35,2,104.69,2,4,Med
1284,13394.0,1,2,164,2,269.09999999999974,2,6,High
1285,16333.0,7,2,45,2,47.980000000000004,2,6,High
1286,16030.0,309,0,29,2,67.10000000000001,2,4,Med
1287,14044.0,26,2,209,2,536.2299999999998,2,6,High
1288,13800.0,309,0,33,2,84.28000000000002,2,4,Med
1289,17672.0,43,2,115,2,393.0000000000002,2,6,High
1290,13581.0,308,0,10,2,44.8,2,4,Med
1291,14540.0,9,2,76,2,293.5299999999999,2,6,High
1292,13539.0,85,2,38,2,159.47000000000003,2,6,High
1293,15885.0,92,2,18,2,102.35000000000004,2,6,High
1294,14497.0,300,0,31,2,147.78,2,4,Med
1295,17507.0,261,0,88,2,234.22999999999985,2,4,Med
1296,13208.0,58,2,150,2,349.42999999999984,2,6,High
1297,17334.0,300,0,12,2,15.3,2,4,Med
1298,13871.0,22,2,338,2,1268.260000000003,2,6,High
1299,16938.0,8,2,242,2,686.8600000000005,2,6,High
1300,17929.0,10,2,6,2,46.35,2,6,High
1301,14778.0,126,1,35,2,109.95,2,5,High
1302,17517.0,308,0,11,2,27.919999999999998,2,4,Med
1303,17226.0,308,0,21,2,54.08000000000001,2,4,Med
1304,13137.0,10,2,705,2,1393.660000000003,2,6,High
1305,13725.0,49,2,118,2,495.54999999999967,2,6,High
1306,13309.0,6,2,107,2,173.13999999999993,2,6,High
1307,12842.0,69,2,34,2,147.23000000000005,2,6,High
1308,16109.0,218,1,18,2,28.42,2,5,High
1309,17291.0,307,0,1,2,7.65,2,4,Med
1310,15090.0,307,0,23,2,81.92,2,4,Med
1311,15199.0,58,2,13,2,59.800000000000004,2,6,High
1312,13911.0,56,2,148,2,353.5999999999998,2,6,High
1313,14194.0,4,2,604,2,2032.6100000000047,2,6,High
1314,14842.0,34,2,158,2,1121.6100000000017,2,6,High
1315,13584.0,306,0,24,2,99.95000000000002,2,4,Med
1316,17105.0,158,1,90,2,175.01000000000002,2,5,High
1317,14438.0,305,0,9,2,14.349999999999998,2,4,Med
1318,12956.0,305,0,19,2,82.94,2,4,Med
1319,15781.0,24,2,21,1,85.3,2,5,High
1320,14410.0,15,2,286,2,714.6999999999996,2,6,High
1321,14600.0,305,0,25,1,134.07000000000002,2,3,Low
1322,17302.0,14,2,81,1,213.71999999999994,2,5,High
1323,17613.0,22,2,319,1,851.3200000000011,2,5,High
1324,13334.0,81,2,268,1,784.2000000000016,2,5,High
1325,13955.0,153,1,33,1,99.53,2,4,Med
1326,17162.0,28,2,105,1,406.56999999999977,2,5,High
1327,17774.0,96,1,157,1,531.5899999999993,2,4,Med
1328,15407.0,33,2,153,1,596.1900000000003,2,5,High
1329,15577.0,150,1,39,1,119.36000000000001,2,4,Med
1330,16332.0,27,2,154,1,427.6299999999995,2,5,High
1331,14048.0,276,0,88,1,193.62,2,3,Low
1332,14475.0,71,2,47,1,163.58999999999997,2,5,High
1333,17859.0,304,0,25,1,45.27,2,3,Low
1334,15753.0,304,0,1,1,0.55,2,3,Low
1335,14562.0,3,2,446,1,1555.620000000002,2,5,High
1336,16951.0,122,1,87,1,126.09999999999995,2,4,Med
1337,16998.0,149,1,6,1,19.63,2,4,Med
1338,13133.0,273,0,7,1,37.4,2,3,Low
1339,17881.0,303,0,8,1,36.25,2,3,Low
1340,15843.0,303,0,8,1,57.15,2,3,Low
1341,17083.0,108,1,52,1,107.73000000000002,2,4,Med
1342,15970.0,303,0,11,1,28.599999999999994,2,3,Low
1343,13590.0,10,2,89,1,166.39000000000001,2,5,High
1344,17537.0,29,2,75,1,199.52999999999997,2,5,High
1345,17843.0,302,0,37,1,118.59,2,3,Low
1346,13706.0,302,0,20,1,55.480000000000004,2,3,Low
1347,17940.0,48,2,23,1,3994.91,2,5,High
1348,17686.0,6,2,286,1,1103.640000000002,2,5,High
1349,14431.0,298,0,22,1,123.88000000000001,2,3,Low
1350,15809.0,35,2,43,1,176.66,2,5,High
1351,14465.0,246,0,130,1,367.66999999999973,2,3,Low
1352,18093.0,92,2,38,1,63.07,2,5,High
1353,16027.0,91,2,17,1,298.65999999999997,2,5,High
1354,12857.0,210,1,46,1,190.54999999999993,2,4,Med
1355,16425.0,301,0,21,1,87.60999999999999,2,3,Low
1356,16842.0,63,2,64,1,202.9,2,5,High
1357,15796.0,0,2,135,1,563.9500000000002,2,5,High
1358,14555.0,56,2,21,1,63.23000000000002,2,5,High
1359,15114.0,29,2,197,1,305.96000000000015,2,5,High
1360,15133.0,127,1,29,1,64.15,2,4,Med
1361,17705.0,2,2,108,1,342.5999999999999,2,5,High
1362,18087.0,97,1,7,1,857.87,2,4,Med
1363,12897.0,204,1,4,1,10.8,2,4,Med
1364,17512.0,28,2,106,1,210.16000000000003,2,5,High
1365,15550.0,3,2,61,1,171.03999999999996,2,5,High
1366,14676.0,30,2,44,1,76.96000000000001,2,5,High
1367,18159.0,300,0,23,1,115.10000000000002,2,3,Low
1368,14304.0,222,1,27,1,112.25000000000001,2,4,Med
1369,15638.0,300,0,2,1,9.75,2,3,Low
1370,12943.0,300,0,1,1,3.75,2,3,Low
1371,13875.0,53,2,104,1,203.68,2,5,High
1372,15406.0,17,2,58,1,205.76999999999987,2,5,High
1373,18084.0,15,2,2,1,3.24,2,5,High
1374,17282.0,129,1,94,1,224.52999999999986,2,4,Med
1375,16434.0,28,2,109,1,355.07999999999976,2,5,High
1376,17050.0,95,1,316,1,878.1400000000009,2,4,Med
1377,13171.0,7,2,48,1,227.65000000000006,2,5,High
1378,17472.0,190,1,181,1,372.00999999999954,2,4,Med
1379,17255.0,40,2,78,1,150.09,2,5,High
1380,16084.0,298,0,38,1,100.53999999999999,2,3,Low
1381,17667.0,65,2,116,1,425.14999999999964,2,5,High
1382,14631.0,50,2,41,1,97.74000000000002,2,5,High
1383,13381.0,20,2,173,1,530.9199999999997,2,5,High
1384,15236.0,298,0,15,1,24.580000000000005,2,3,Low
1385,13475.0,190,1,86,1,248.41999999999982,2,4,Med
1386,13717.0,31,2,103,1,221.17999999999998,2,5,High
1387,13157.0,48,2,89,1,166.45,2,5,High
1388,14644.0,8,2,29,1,138.03,2,5,High
1389,12993.0,22,2,27,1,57.72,2,5,High
1390,17571.0,49,2,299,1,824.7100000000002,2,5,High
1391,16979.0,3,2,91,1,327.11999999999995,2,5,High
1392,16738.0,297,0,1,1,1.25,2,3,Low
1393,15122.0,84,2,87,1,279.0499999999999,2,5,High
1394,17612.0,52,2,142,1,390.14999999999935,2,5,High
1395,17348.0,14,2,215,1,364.4599999999998,2,5,High
1396,13893.0,297,0,21,1,130.20000000000005,2,3,Low
1397,14035.0,28,2,66,1,185.47999999999993,2,5,High
1398,13623.0,30,2,86,1,333.6399999999998,2,5,High
1399,14346.0,120,1,60,1,276.14000000000004,2,4,Med
1400,16431.0,212,1,83,1,152.18999999999997,2,4,Med
1401,16317.0,119,1,69,1,205.57999999999996,2,4,Med
1402,16073.0,291,0,2,1,5.1,2,3,Low
1403,14477.0,19,2,11,1,20.71,2,5,High
1404,14760.0,293,0,7,1,20.25,2,3,Low
1405,14897.0,7,2,55,1,278.71000000000004,2,5,High
1406,15810.0,78,2,112,1,299.48,2,5,High
1407,16509.0,296,0,13,1,99.10000000000001,2,3,Low
1408,14386.0,296,0,7,1,27.200000000000003,2,3,Low
1409,14530.0,25,2,216,1,897.7900000000003,2,5,High
1410,15670.0,296,0,12,1,37.8,2,3,Low
1411,16126.0,28,2,117,1,427.43999999999954,2,5,High
1412,14609.0,71,2,4,1,0.49,2,5,High
1413,13414.0,133,1,24,1,44.17,2,4,Med
1414,12823.0,74,2,5,1,38.25,2,5,High
1415,16494.0,296,0,50,1,74.96000000000001,2,3,Low
1416,14959.0,58,2,61,1,95.33999999999999,2,5,High
1417,16148.0,295,0,1,1,1.06,2,3,Low
1418,17422.0,15,2,135,1,226.27999999999977,2,5,High
1419,17175.0,43,2,64,1,270.7199999999999,2,5,High
1420,18257.0,38,2,123,1,421.07999999999964,2,5,High
1421,13018.0,15,2,459,1,1003.4900000000001,2,5,High
1422,13718.0,245,0,12,1,66.35,2,3,Low
1423,15382.0,14,2,306,1,755.8000000000011,2,5,High
1424,14754.0,44,2,41,1,91.76,2,5,High
1425,13151.0,202,1,75,1,424.7599999999997,2,4,Med
1426,13085.0,157,1,29,1,100.88000000000002,2,4,Med
1427,15903.0,9,2,75,1,166.56,2,5,High
1428,15785.0,29,2,87,1,282.73999999999995,2,5,High
1429,18138.0,294,0,8,1,50.050000000000004,2,3,Low
1430,14379.0,43,2,46,1,99.44000000000004,2,5,High
1431,14211.0,52,2,118,1,339.1799999999999,2,5,High
1432,14371.0,294,0,4,1,15.1,2,3,Low
1433,13425.0,107,1,78,1,205.4600000000001,2,4,Med
1434,12852.0,289,0,20,1,70.9,2,3,Low
1435,15228.0,65,2,126,1,401.4399999999997,2,5,High
